arm,nfe,complex,mixed,f24+gnina,sz>=2,f24+sz>=2,sz>=3,f24+sz>=3,sz>=5,f24+sz>=5,top2,top3,sup^0.25,sup^0.5,sup^1.0,f24+sup^0.25,f24+sup^0.5
Minimal,5,7USH_82V,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7UTW_NAI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,7UXS_OJC,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True
Minimal,5,7UY4_SMI,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
Minimal,5,7UYB_OK0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7V14_ORU,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7V3N_AKG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7V3S_5I9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7V43_C4O,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
Minimal,5,7VB8_STL,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
Minimal,5,7VBU_6I4,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
Minimal,5,7VC5_9SF,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7VKZ_NOJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7VQ9_ISY,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,7VWF_K55,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7VYJ_CA0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
Minimal,5,7W05_GMP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7W06_ITN,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True
Minimal,5,7WCF_ACP,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True
Minimal,5,7WDT_NGS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7WJB_BGC,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7WKL_CAQ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7WL4_JFU,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7WPW_F15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7WQQ_5Z6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7WUX_6OI,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7WUY_76N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Minimal,5,7WY1_D0L,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7X5N_5M5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7X9K_8OG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7XBV_APC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,7XFA_D9J,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7XG5_PLP,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
Minimal,5,7XI7_4RI,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7XJN_NSD,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7XQZ_FPF,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True
Minimal,5,7XRL_FWK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,7YZU_DO7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7Z1Q_NIO,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
Minimal,5,7Z2O_IAJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,7Z7F_IF3,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Minimal,5,7ZCC_OGA,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7ZDY_6MJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7ZF0_DHR,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7ZHP_IQY,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7ZL5_IWE,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7ZOC_T8E,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7ZTL_BCN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,7ZU2_DHT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,7ZXV_45D,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Minimal,5,7ZZW_KKW,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True
Minimal,5,8A1H_DLZ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8A2D_KXY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,8AAU_LH0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8AEM_LVF,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8AIE_M7L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,8AP0_PRP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,8AQL_PLG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8AUH_L9I,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
Minimal,5,8AY3_OE3,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True
Minimal,5,8B8H_OJQ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8BOM_QU6,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False
Minimal,5,8BTI_RFO,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8C3N_ADP,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
Minimal,5,8C5M_MTA,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8CNH_V6U,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8CSD_C5P,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8D19_GSH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,8D39_QDB,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8D5D_5DK,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Minimal,5,8DHG_T78,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8DKO_TFB,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True
Minimal,5,8DP2_UMA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,8DSC_NCA,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8EAB_VN2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,8EX2_Q2Q,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8EXL_799,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8EYE_X4I,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8F4J_PHO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,8F8E_XJI,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8FAV_4Y5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8FLV_ZB9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8FO5_Y4U,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8G0V_YHT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,8G6P_API,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8GFD_ZHR,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Minimal,5,8HFN_XGC,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True
Minimal,5,8HO0_3ZI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimal,5,8SLG_G5A,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,5SAK_ZRY,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,5SB2_1K2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,5SD5_HWI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,5SIS_JSM,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6M2B_EZO,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6M73_FNR,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6T88_MWQ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6TW5_9M2,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False
Separate,5,6TW7_NZB,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6VTA_AKN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,6WTN_RXT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6XBO_5MC,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6XCT_478,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
Separate,5,6XG5_TOP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6XHT_V2V,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6XM9_V55,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6YJA_2BA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,6YMS_OZH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,6YQV_8K2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6YQW_82I,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6YR2_T1C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,6YRV_PJ8,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True
Separate,5,6YSP_PAL,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6YT6_PKE,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
Separate,5,6YYO_Q1K,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6Z0R_Q4H,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6Z14_Q4Z,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6Z1C_7EY,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6Z2C_Q5E,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6Z4N_Q7B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,6ZAE_ACV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,6ZC3_JOR,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False
Separate,5,6ZCY_QF8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6ZK5_IMH,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,6ZPB_3D1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7A1P_QW2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7A9E_R4W,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7A9H_TPP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7AFX_R9K,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7AKL_RK5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7AN5_RDH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7B2C_TP7,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True
Separate,5,7B94_ANP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7BCP_GCO,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True
Separate,5,7BJJ_TVW,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True
Separate,5,7BKA_4JC,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7BMI_U4B,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Separate,5,7BNH_BEZ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7BTT_F8R,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7C0U_FGO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7C3U_AZG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7C8Q_DSG,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True
Separate,5,7CD9_FVR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7CIJ_G0C,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
Separate,5,7CL8_TES,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Separate,5,7CNQ_G8X,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7CNS_PMV,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False
Separate,5,7CTM_BDP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7CUO_PHB,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7D5C_GV6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7D6O_MTE,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7DKT_GLF,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7DQL_4CL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7DUA_HJ0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7E4L_MDN,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
Separate,5,7EBG_J0L,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7ECR_SIN,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7ED2_A3P,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
Separate,5,7ELT_TYM,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7EPV_FDA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7ES1_UDP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7F51_BA7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7F5D_EUO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7F8T_FAD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7FB7_8NF,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7FHA_ADX,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7FRX_O88,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
Separate,5,7FT9_4MB,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7JG0_GAR,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
Separate,5,7JHQ_VAJ,True,True,False,False,False,False,True,True,True,True,False,False,True,False,False
Separate,5,7JMV_4NC,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7JXX_VP7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7JY3_VUD,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False
Separate,5,7K0V_VQP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7KB1_WBJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7KC5_BJZ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7KM8_WPD,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7KQU_YOF,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7KRU_ATP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7KZ9_XN7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7L00_XCJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7L03_F9F,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7L5F_XNG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7L7C_XQ1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7LCU_XTA,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7LEV_0JO,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True
Separate,5,7LJN_GTP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7LMO_NYO,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7LOE_Y84,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7LOU_IFM,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7LT0_ONJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7LZD_YHY,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False
Separate,5,7M31_TDR,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True
Separate,5,7M3H_YPV,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True
Separate,5,7M6K_YRJ,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7MFP_Z7P,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7MGT_ZD4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7MGY_ZD1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7MMH_ZJY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7MOI_HPS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7MSR_DCA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7MWN_WI5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7MWU_ZPM,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7MY1_IPE,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7MYU_ZR7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7N03_ZRP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7N4N_0BK,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7N4W_P4V,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7N6F_0I1,True,True,True,True,False,True,True,True,False,False,True,False,False,True,True
Separate,5,7N7B_T3F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7N7H_CTP,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True
Separate,5,7NF0_BYN,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
Separate,5,7NF3_4LU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7NFB_GEN,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Separate,5,7NGW_UAW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7NLV_UJE,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7NP6_UK8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7NPL_UKZ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7NR8_UOE,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7NSW_HC4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7NU0_DCL,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7NUT_GLP,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True
Separate,5,7NXO_UU8,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False
Separate,5,7O0N_CDP,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True
Separate,5,7O1T_5X8,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True
Separate,5,7ODY_DGI,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7OEO_V9Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7OFF_VCB,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7OFK_VCH,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True
Separate,5,7OLI_8HG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7OMX_CNA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7OP9_06K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7OPG_06N,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7OSO_0V1,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True
Separate,5,7OZ9_NGK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7OZC_G6S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7P1F_KFN,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7P1M_4IU,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7P2I_MFU,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7P4C_5OV,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7P5T_5YG,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False
Separate,5,7PGX_FMN,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7PIH_7QW,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True
Separate,5,7PJQ_OWH,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True
Separate,5,7PK0_BYC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7PL1_SFG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7POM_7VZ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7PRI_7TI,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
Separate,5,7PRM_81I,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7PT3_3KK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7PUV_84Z,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7Q25_8J9,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7Q27_8KC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7Q2B_M6H,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7Q5I_I0F,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7QE4_NGA,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True
Separate,5,7QF4_RBF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7QFM_AY3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7QGP_DJ8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7QHG_T3B,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7QHL_D5P,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7QPP_VDX,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7QTA_URI,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True
Separate,5,7R3D_APR,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True
Separate,5,7R59_I5F,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7R6J_2I7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7R7R_AWJ,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True
Separate,5,7R9N_F97,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7RC3_SAH,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7RH3_59O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7RKW_5TV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7RNI_60I,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7ROR_69X,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
Separate,5,7ROU_66I,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
Separate,5,7RSV_7IQ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7RWS_4UR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7RZL_NPO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7SCW_GSP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7SDD_4IP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7SFO_98L,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7SIU_9ID,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7SUC_COM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7SZA_DUI,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
Separate,5,7T0D_FPP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7T1D_E7K,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True
Separate,5,7T3E_SLB,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7TB0_UD1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7TBU_S3P,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7TE8_P0T,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7TH4_FFO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7THI_PGA,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7TM6_GPJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7TOM_5AD,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Separate,5,7TS6_KMI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7TSF_H4B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7TUO_KL9,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False
Separate,5,7TXK_LW8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7TYP_KUR,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Separate,5,7U0U_FK5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7U3J_L6U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7UAS_MBU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7UAW_MF6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7UJ4_OQ4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7UJ5_DGL,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7UJF_R3V,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7ULC_56B,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
